code,seed,T0,T1,T2,T3,n_sums,i,d,sum,r,s,k,aligned,nX,nY,nZ,v0,v1,v2,v3,l1,db,Tdot,eq,recon,acf_prefix
31201,4,1,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31202,4,3,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31203,4,4,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31204,0,1,7,4,5,4,1,3,8,1,1,1,0,1,1,1,0,1,-1,0,2,-3,3,1,1,9
31204,4,1,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31205,4,2,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31206,4,4,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31207,4,5,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31208,0,3,7,4,5,4,1,65,172,1,1,32,0,32,32,32,0,1,1,-2,4,-1,1,1,1,195
31208,4,3,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31209,4,4,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31210,4,6,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31211,4,7,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31212,0,4,7,4,5,3,0,8,21,0,0,4,1,4,4,4,1,0,-1,0,2,0,0,1,1,23
31212,4,4,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31213,4,5,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31214,4,7,7,4,5,3,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31215,4,8,7,4,5,4,0,3,8,0,1,1,0,1,1,1,0,0,-1,1,2,-1,1,1,1,8
31216,0,0,8,4,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31216,4,0,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31217,4,1,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31218,4,3,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31219,4,4,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31220,0,1,8,4,5,4,1,6,18,1,0,3,0,2,2,2,0,0,0,0,0,0,0,1,1,18
31220,4,1,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31221,4,2,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31222,4,4,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31223,4,5,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31224,0,3,8,4,5,4,1,23,67,1,1,11,0,11,11,11,0,1,2,-3,6,-1,1,1,1,69
31224,4,3,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31225,4,4,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31226,4,6,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31227,4,7,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31228,0,4,8,4,5,3,1,3,9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,9
31228,4,4,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31229,4,5,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31230,4,7,8,4,5,4,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31231,4,8,8,4,5,3,0,3,9,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31232,0,0,0,6,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31232,3,0,0,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31232,4,0,0,6,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
31233,3,1,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31233,4,1,0,6,5,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31234,3,3,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31234,4,3,0,6,5,4,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
31235,3,4,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31235,4,4,0,6,5,4,0,55,99,0,1,27,0,27,27,27,-1,1,0,0,2,4,-4,1,1,164
31236,0,1,0,6,5,4,0,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31236,3,1,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31236,4,1,0,6,5,4,1,6,2,1,0,3,0,2,2,2,0,0,0,0,0,0,0,1,1,18
31237,3,2,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31237,4,2,0,6,5,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31238,3,4,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31238,4,4,0,6,5,4,9,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,14
31239,3,5,0,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31239,4,5,0,6,5,3,0,6,10,0,0,3,1,3,3,3,0,0,0,0,0,0,0,1,1,17
31240,0,3,0,6,5,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31240,3,3,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31240,4,3,0,6,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
31241,3,4,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31241,4,4,0,6,5,4,7,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12
31242,3,6,0,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31242,4,6,0,6,5,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31243,3,7,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31243,4,7,0,6,5,4,3,4,11,1,0,2,0,1,1,1,1,0,0,-1,2,-2,2,1,1,14
31244,0,4,0,6,5,4,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12
31244,3,4,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31244,4,4,0,6,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
31245,3,5,0,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31245,4,5,0,6,5,3,0,3,5,0,1,1,0,1,1,1,-1,0,0,1,2,0,0,1,1,8
31246,3,7,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31246,4,7,0,6,5,4,3,5,14,1,1,2,0,2,2,2,2,0,-1,-1,4,-3,3,1,1,17
31247,3,8,0,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31247,4,8,0,6,5,4,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31248,0,0,1,6,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31248,1,0,1,6,5,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31248,3,0,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31248,4,0,1,6,5,4,3,5,1,1,1,2,0,2,2,2,0,0,0,0,0,0,0,1,1,17
31249,1,1,1,6,5,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
31249,3,1,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31249,4,1,1,6,5,3,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7
31250,1,3,1,6,5,4,2,5,12,0,1,2,0,2,2,2,1,0,-1,0,2,3,-3,1,1,16
31250,3,3,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31250,4,3,1,6,5,4,0,7,10,0,1,3,0,3,3,3,-1,1,-1,1,4,3,-3,1,1,20
31251,1,4,1,6,5,4,0,57,95,0,1,28,0,28,28,28,-1,1,0,0,2,3,-3,1,1,170
31251,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31251,4,4,1,6,5,4,2,57,95,0,1,28,0,28,28,28,1,0,0,-1,2,1,-1,1,1,172
31252,0,1,1,6,5,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
31252,1,1,1,6,5,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
31252,3,1,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31252,4,1,1,6,5,3,1,6,3,1,0,3,0,2,2,2,-1,1,0,0,2,0,0,1,1,18
31253,1,2,1,6,5,4,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
31253,3,2,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31253,4,2,1,6,5,4,1,3,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,9
31254,1,4,1,6,5,4,2,9,20,0,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,28
31254,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31254,4,4,1,6,5,4,6,5,8,0,1,2,0,2,2,2,1,0,-1,0,2,2,-2,1,1,20
31255,1,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,1,0,0,-1,2,0,0,1,1,11
31255,3,5,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31255,4,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
31256,0,3,1,6,5,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31256,1,3,1,6,5,4,3,5,12,1,1,2,0,2,2,2,0,0,0,0,0,0,0,1,1,17
31256,3,3,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31256,4,3,1,6,5,4,13,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15
31257,1,4,1,6,5,4,1,3,4,1,1,1,0,1,1,1,1,-1,0,0,2,-3,3,1,1,9
31257,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31257,4,4,1,6,5,4,9,3,4,1,1,1,0,1,1,1,1,-1,0,0,2,-3,3,1,1,17
31258,1,6,1,6,5,3,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
31258,3,6,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31258,4,6,1,6,5,3,6,10,25,0,0,5,1,5,5,5,1,0,-1,0,2,0,0,1,1,35
31259,1,7,1,6,5,4,1,5,12,1,1,2,0,2,2,2,1,0,-1,0,2,-1,1,1,1,15
31259,3,7,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31259,4,7,1,6,5,4,5,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10
31260,0,4,1,6,5,4,2,63,105,0,1,31,0,31,31,31,-1,1,0,0,2,3,-3,1,1,190
31260,1,4,1,6,5,4,2,63,105,0,1,31,0,31,31,31,0,-1,0,1,2,-4,4,1,1,190
31260,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31260,4,4,1,6,5,4,2,63,105,0,1,31,0,31,31,31,1,0,0,-1,2,1,-1,1,1,190
31261,1,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,1,0,0,-1,2,0,0,1,1,11
31261,3,5,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31261,4,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
31262,1,7,1,6,5,4,1,7,18,1,1,3,0,3,3,3,1,0,-1,0,2,-1,1,1,1,21
31262,3,7,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31262,4,7,1,6,5,4,8,39,93,0,1,19,0,19,19,19,1,0,-3,2,6,1,-1,1,1,124
31263,1,8,1,6,5,4,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
31263,3,8,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31263,4,8,1,6,5,4,10,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12
31264,0,0,3,6,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31264,3,0,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31264,4,0,3,6,5,4,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
31265,3,1,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31265,4,1,3,6,5,4,3,9,19,1,1,4,0,4,4,4,0,-1,1,0,2,-3,3,1,1,29
31266,3,3,3,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31266,4,3,3,6,5,3,2,5,12,0,1,2,0,2,2,2,0,1,-1,0,2,3,-3,1,1,16
31267,3,4,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31267,4,4,3,6,5,4,7,37,98,1,1,18,0,18,18,18,0,-1,1,0,2,-3,3,1,1,117
31268,0,1,3,6,5,4,2,9,19,0,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,28
31268,3,1,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31268,4,1,3,6,5,4,2,9,19,0,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,28
31269,3,2,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31269,4,2,3,6,5,4,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
31270,3,4,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31270,4,4,3,6,5,4,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31271,3,5,3,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31271,4,5,3,6,5,3,0,7,18,0,1,3,0,3,3,3,0,1,-1,0,2,3,-3,1,1,20
31272,0,3,3,6,5,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31272,3,3,3,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31272,4,3,3,6,5,3,2,4,9,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,13
31273,3,4,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31273,4,4,3,6,5,4,7,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
31274,3,6,3,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31274,4,6,3,6,5,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31275,3,7,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31275,4,7,3,6,5,4,0,18,50,0,0,9,1,9,9,9,1,0,-2,1,4,0,0,1,1,53
31276,0,4,3,6,5,4,5,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10
31276,3,4,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31276,4,4,3,6,5,4,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
31277,3,5,3,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31277,4,5,3,6,5,3,4,18,49,0,0,9,1,9,9,9,0,0,0,0,0,0,0,1,1,57
31278,3,7,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31278,4,7,3,6,5,4,0,20,56,0,0,10,1,10,10,10,1,0,-2,1,4,0,0,1,1,59
31279,3,8,3,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31279,4,8,3,6,5,4,2,6,17,0,0,3,1,3,3,3,1,1,-1,-1,4,0,0,1,1,19
31280,0,0,4,6,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31280,3,0,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31280,4,0,4,6,5,4,1,3,5,1,1,1,0,1,1,1,0,1,0,-1,2,1,-1,1,1,9
31281,3,1,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31281,4,1,4,6,5,4,1,14,25,1,0,7,0,6,6,6,-1,2,0,-1,4,-2,2,1,1,42
31282,3,3,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31282,4,3,4,6,5,4,0,17,39,0,1,8,0,8,8,8,0,1,-2,1,4,3,-3,1,1,50
31283,3,4,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31283,4,4,4,6,5,3,0,4,9,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
31284,0,1,4,6,5,4,0,3,5,0,1,1,0,1,1,1,1,0,0,-1,2,4,-4,1,1,8
31284,3,1,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31284,4,1,4,6,5,4,3,3,5,1,1,1,0,1,1,1,-1,0,0,1,2,-4,4,1,1,11
31285,3,2,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31285,4,2,4,6,5,4,2,33,67,0,1,16,0,16,16,16,3,-5,0,2,10,4,-4,1,1,100
31286,3,4,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31286,4,4,4,6,5,3,0,4,9,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
31287,3,5,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31287,4,5,4,6,5,3,0,6,14,0,0,3,1,3,3,3,-1,0,0,1,2,0,0,1,1,17
31288,0,3,4,6,5,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31288,3,3,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31288,4,3,4,6,5,4,1,10,22,1,0,5,0,4,4,4,0,0,-1,1,2,1,-1,1,1,30
31289,3,4,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31289,4,4,4,6,5,3,0,4,9,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
31290,3,6,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31290,4,6,4,6,5,3,0,17,45,0,1,8,0,8,8,8,0,1,-2,1,4,3,-3,1,1,50
31291,3,7,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31291,4,7,4,6,5,4,0,18,46,0,0,9,1,9,9,9,0,-1,-1,2,4,0,0,1,1,53
31292,0,4,4,6,5,3,0,4,9,0,0,2,1,2,2,2,1,-1,0,0,2,0,0,1,1,11
31292,3,4,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31292,4,4,4,6,5,3,0,4,9,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
31293,3,5,4,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31293,4,5,4,6,5,3,0,6,14,0,0,3,1,3,3,3,-1,0,0,1,2,0,0,1,1,17
31294,3,7,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31294,4,7,4,6,5,4,0,33,87,0,1,16,0,16,16,16,0,1,-2,1,4,3,-3,1,1,98
31295,3,8,4,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31295,4,8,4,6,5,4,0,7,18,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
31296,0,0,1,6,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31296,3,0,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31296,4,0,1,6,5,4,2,5,1,0,1,2,0,2,2,2,-1,1,0,0,2,-1,1,1,1,16
31297,3,1,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31297,4,1,1,6,5,3,2,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,7
31298,3,3,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31298,4,3,1,6,5,4,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
31299,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31299,4,4,1,6,5,4,0,3,5,0,1,1,0,1,1,1,-1,0,0,1,2,-1,1,1,1,8
31300,0,1,1,6,5,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
31300,3,1,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31300,4,1,1,6,5,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
31301,3,2,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31301,4,2,1,6,5,4,1,3,2,1,1,1,0,1,1,1,-1,1,0,0,2,1,-1,1,1,9
31302,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31302,4,4,1,6,5,4,6,3,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,14
31303,3,5,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31303,4,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
31304,0,3,1,6,5,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31304,3,3,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31304,4,3,1,6,5,4,9,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
31305,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31305,4,4,1,6,5,4,5,9,15,1,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,31
31306,3,6,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31306,4,6,1,6,5,3,4,10,25,0,0,5,1,5,5,5,2,0,-2,0,4,0,0,1,1,33
31307,3,7,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31307,4,7,1,6,5,4,3,22,50,1,0,11,0,10,10,10,0,0,-1,1,2,1,-1,1,1,68
31308,0,4,1,6,5,4,2,57,95,0,1,28,0,28,28,28,-1,1,0,0,2,3,-3,1,1,172
31308,3,4,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31308,4,4,1,6,5,4,0,57,95,0,1,28,0,28,28,28,0,-1,0,1,2,-4,4,1,1,170
31309,3,5,1,6,5,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31309,4,5,1,6,5,3,0,4,6,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
31310,3,7,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31310,4,7,1,6,5,4,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8
31311,3,8,1,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31311,4,8,1,6,5,4,0,25,50,0,1,12,0,12,12,12,-1,0,0,1,2,3,-3,1,1,74
31312,0,0,2,6,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31312,1,0,2,6,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31312,3,0,2,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31312,4,0,2,6,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31313,1,1,2,6,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31313,3,1,2,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31313,4,1,2,6,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31314,1,3,2,6,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31314,3,3,2,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31314,4,3,2,6,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31315,1,4,2,6,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31315,3,4,2,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31315,4,4,2,6,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31316,0,1,2,6,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
31316,1,1,2,6,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31316,3,1,2,6,5,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
